,Unnamed: 0,ISBN,rating
12321,3700,0122063708,9.0
12322,3663,0099909006,9.0
12323,52977,1562829327,9.0
12324,36717,0679887202,9.0
12325,18331,039309040X,9.0
12326,18539,0393962938,9.0
12327,24351,0449005836,9.0
12328,29407,0553141732,9.0
12329,44645,0812512421,9.0
12330,3684,0113100353,9.0
12331,59059,3929638282,9.0
12332,18286,0393041662,9.0
12333,24348,0449005615,9.0
12334,29388,0553133004,9.0
12335,24427,0449139522,9.0
12336,40311,0749391154,9.0
12337,18303,0393049272,9.0
12338,38981,0740726757,9.0
12339,31554,0575051914,9.0
12340,3677,0112904319,9.0
12341,24422,0449136639,9.0
12342,3678,011290436X,9.0
12343,18508,0393950093,9.0
12344,47505,086288151X,9.0
12345,18511,0393950751,9.0
12346,3682,0113100256,9.0
12347,18290,0393045595,9.0
12348,59062,3930548178,9.0
12349,3681,0113100248,9.0
12350,50548,0937295019,9.0
12351,3680,011310023X,9.0
12352,31491,0571195474,9.0
12353,59061,3930446006,9.0
12354,52971,1562828029,9.0
12355,50550,0937295221,9.0
12356,47504,0862880904,9.0
12357,3669,0099935708,9.0
12358,18526,0393956458,9.0
12359,47524,0863189210,9.0
12360,3693,0118806661,9.0
12361,18276,0393038025,9.0
12362,31494,0571196470,9.0
12363,3692,0118800957,9.0
12364,36756,0681396083,9.0
12365,3691,0118800884,9.0
12366,24346,0449005569,9.0
12367,31560,0575053208,9.0
12368,36752,0681007982,9.0
12369,1493,0060526203,9.0
12370,29408,0553142003,9.0
12371,29387,0553131893,9.0
12372,59064,393114030X,9.0
12373,47508,0862992419,9.0
12374,47501,0862817846,9.0
12375,18311,039305098X,9.0
12376,50552,0937295396,9.0
12377,1475,0060521724,9.0
12378,3804,0134916484,9.0
12379,52974,1562828444,9.0
12380,3672,0099964708,9.0
12381,18307,0393050300,9.0
12382,3674,0099981106,9.0
12383,18475,039332138X,9.0
12384,1478,0060522577,9.0
12385,59041,3922028187,9.0
12386,24341,0449004864,9.0
12387,18443,0393316548,9.0
12388,39694,0743458125,9.0
12389,50585,0938721267,9.0
12390,18569,0393979261,9.0
12391,24398,0449126609,9.0
12392,24440,0449144410,9.0
12393,24400,0449128733,9.0
12394,36727,0679889574,9.0
12395,3644,0099780801,9.0
12396,3721,0130443301,9.0
12397,29410,0553142593,9.0
12398,31575,0575066768,9.0
12399,3646,0099800403,9.0
12400,36743,067991384X,9.0
12401,24439,0449144143,9.0
12402,18382,039330857X,9.0
12403,3824,0136959407,9.0
12404,18381,0393308316,9.0
12405,52885,1561640913,9.0
12406,24365,0449006409,9.0
12407,18378,0393308197,9.0
12408,44251,0809281740,9.0
12409,18377,0393308189,9.0
12410,3719,0130359149,9.0
12411,40292,0749320346,9.0
12412,18237,0393008320,9.0
12413,24397,0449126501,9.0
12414,18442,0393316041,9.0
12415,40291,074931981X,9.0
12416,24331,0449004201,9.0
12417,59042,3922028276,9.0
12418,47495,0862723418,9.0
12419,50560,0937611662,9.0
12420,3832,0137973322,9.0
12421,43241,0802133347,9.0
12422,47530,0863433618,9.0
12423,47496,0862723523,9.0
12424,59113,4411049885,9.0
12425,52940,156247037X,9.0
12426,3831,0137904290,9.0
12427,18576,039422017X,9.0
12428,18572,0394171349,9.0
12429,59043,3922028284,9.0
12430,18206,0386977702,9.0
12431,59044,3922538002,9.0
12432,3749,0130994367,9.0
12433,36701,0679882839,9.0
12434,24333,0449004279,9.0
12435,18397,0393310213,9.0
12436,3750,0131221922,9.0
12437,18573,0394172329,9.0
12438,59096,406255573,9.0
12439,3827,0137328761,9.0
12440,59089,3980533484,9.0
12441,18450,0393317439,9.0
12442,24437,0449143457,9.0
12443,59130,450040763,9.0
12444,18255,0393020185,9.0
12445,47497,0862724805,9.0
12446,3715,0130311820,9.0
12447,47525,0863189911,9.0
12448,29391,0553134469,9.0
12449,52948,1562611933,9.0
12450,50583,0938586483,9.0
12451,52949,1562613472,9.0
12452,18555,0393972917,9.0
12453,52951,1562615351,9.0
12454,18464,0393319849,9.0
12455,24340,0449004856,9.0
12456,3650,0099830000,9.0
12457,3713,013022393X,9.0
12458,59055,3927568201,9.0
12459,38982,0740726773,9.0
12460,18467,0393320189,9.0
12461,24360,0449006220,9.0
12462,40303,0749386258,9.0
12463,48438,0880015829,9.0
12464,3776,0133143023,9.0
12465,18342,0393096238,9.0
12466,59129,450040054,9.0
12467,36762,068140969X,9.0
12468,18360,0393303942,9.0
12469,18361,0393303977,9.0
12470,1489,0060525258,9.0
12471,31503,057120175X,9.0
12472,24361,04490063176,9.0
12473,36744,0679924272,9.0
12474,3717,0130333514,9.0
12475,52925,1562057235,9.0
12476,3647,0099808404,9.0
12477,59087,3952289507,9.0
12478,31504,0571202314,9.0
12479,59085,394938968,9.0
12480,18371,0393307271,9.0
12481,18369,0393307050,9.0
12482,18561,0393975681,9.0
12483,24405,0449130509,9.0
12484,47514,0863076769,9.0
12485,18248,0393014304,9.0
12486,31570,0575063254,9.0
12487,52946,1562477943,9.0
12488,18458,0393319180,9.0
12489,31568,0575062061,9.0
12490,18459,0393319288,9.0
12491,18252,0393018164,9.0
12492,42703,0786841559,9.0
12493,52923,1562054503,9.0
12494,3770,0132369281,9.0
12495,44643,0812511999,9.0
12496,29397,0553136410,9.0
12497,3905,014001599X,9.0
12498,18205,0385=426151,9.0
12499,24896,044990542x,9.0
12500,60323,8817676985,9.0
12501,17111,0380818337,9.0
12502,42505,0786250321,9.0
12503,17113,0380818493,9.0
12504,17114,0380818507,9.0
12505,17115,0380818523,9.0
12506,17116,0380818531,9.0
12507,17117,0380818639,9.0
12508,60320,8817660590,9.0
12509,17119,0380818655,9.0
12510,36519,0679768181,9.0
12511,17121,0380818868,9.0
12512,17122,0380818876,9.0
12513,43488,0804108730,9.0
12514,60319,8817210412,9.0
12515,17109,0380818213,9.0
12516,53388,1565926412,9.0
12517,17104,0380818051,9.0
12518,53390,1565926927,9.0
12519,24894,044990508X,9.0
12520,17086,0380817152,9.0
12521,17087,0380817160,9.0
12522,17089,0380817411,9.0
12523,24891,0449903664,9.0
12524,17091,0380817438,9.0
12525,42503,0786249595,9.0
12526,42504,0786249617,9.0
12527,17095,0380817772,9.0
12528,24889,0449903001,9.0
12529,24888,0449902854,9.0
12530,1281,0060264802,9.0
12531,60326,8817866997,9.0
12532,17101,038081790X,9.0
12533,36520,0679768203,9.0
12534,17127,0380818981,9.0
12535,42231,0785707212,9.0
12536,1298,0060269456,9.0
12537,17149,0380819635,9.0
12538,24865,0449701301,9.0
12539,4264,0140122060,9.0
12540,50310,0925117455,9.0
12541,24861,0449308421,9.0
12542,50311,0925117676,9.0
12543,4260,0140120505,9.0
12544,17147,0380819619,9.0
12545,31950,0590401823,9.0
12546,43704,0805014098,9.0
12547,29220,0553055135,9.0
12548,1300,0060275103,9.0
12549,24852,0449245004,9.0
12550,31946,0590401289,9.0
12551,50309,0925117447,9.0
12552,31955,0590404008,9.0
12553,47307,0851708527,9.0
12554,24869,0449702545,9.0
12555,17130,0380819066,9.0
12556,17131,0380819074,9.0
12557,17133,0380819090,9.0
12558,24871,0449702766,9.0
12559,44762,0812532775,9.0
12560,60314,8817113972,9.0
12561,4267,0140122478,9.0
12562,44220,0809225352,9.0
12563,1294,0060268654,9.0
12564,4266,014012229X,9.0
12565,31956,0590404091,9.0
12566,17142,0380819546,9.0
12567,17143,0380819554,9.0
12568,17144,0380819562,9.0
12569,31973,0590407554,9.0
12570,29207,0553052195,9.0
12571,44774,0812533577,9.0
12572,58896,3822855294,9.0
12573,50274,0920656196,9.0
12574,17000,0380810719,9.0
12575,32000,0590411772,9.0
12576,17002,038081093X,9.0
12577,50275,0920656234,9.0
12578,58881,3821806710,9.0
12579,17009,038081191X,9.0
12580,1264,0060261595,9.0
12581,50277,0920656803,9.0
12582,4309,0140132481,9.0
12583,42732,078686303X,9.0
12584,43957,0806520469,9.0
12585,24930,0449909131,9.0
12586,17017,0380812053,9.0
12587,43160,0801420113,9.0
12588,24942,0449910245,9.0
12589,53416,1566192978,9.0
12590,53417,1566193028,9.0
12591,47267,0850222877,9.0
12592,40461,0750927496,9.0
12593,4332,0140137777,9.0
12594,32011,0590414275,9.0
12595,1257,0060256575,9.0
12596,16968,0380807270,9.0
12597,16972,0380807866,9.0
12598,29190,055302986X,9.0
12599,40455,0750918497,9.0
12600,53427,1566197767,9.0
12601,50270,0920303331,9.0
12602,16982,0380808641,9.0
12603,53423,1566195500,9.0
12604,39608,0743446291,9.0
12605,16988,0380809176,9.0
12606,42731,0786863005,9.0
12607,42730,0786862823,9.0
12608,17022,0380812967,9.0
12609,1276,0060264454,9.0
12610,53401,1566190274,9.0
12611,39614,0743448502,9.0
12612,29203,0553051822,9.0
12613,36509,0679767398,9.0
12614,37735,0689801572,9.0
12615,53399,1566190096,9.0
12616,58894,3822821713,9.0
12617,31987,0590409336,9.0
12618,48501,088038901X,9.0
12619,44764,0812532848,9.0
12620,17072,0380816059,9.0
12621,4284,0140126414,9.0
12622,31979,0590408364,9.0
12623,36512,0679767800,9.0
12624,17054,0380815354,9.0
12625,42500,0786248726,9.0
12626,36500,0679765891,9.0
12627,17032,038081336X,9.0
12628,50279,0920668364,9.0
12629,47286,0850913802,9.0
12630,17027,038081305X,9.0
12631,4302,0140131922,9.0
12632,17029,0380813084,9.0
12633,17031,0380813173,9.0
12634,17034,0380813440,9.0
12635,24913,0449907635,9.0
12636,17035,0380813750,9.0
12637,17036,0380813777,9.0
12638,17039,0380813963,9.0
12639,17040,0380814021,9.0
12640,40449,0750913088,9.0
12641,36506,0679767088,9.0
12642,17168,0380820668,9.0
12643,17169,0380820676,9.0
12644,36526,0679769447,9.0
12645,24851,0449244938,9.0
12646,17297,0380977915,9.0
12647,17298,0380977923,9.0
12648,17299,0380977931,9.0
12649,17301,0380977982,9.0
12650,17302,0380978024,9.0
12651,47339,0852723547,9.0
12652,39634,0743453069,9.0
12653,17305,0380978164,9.0
12654,24791,0449227618,9.0
12655,17308,0380978342,9.0
12656,4206,0140103570,9.0
12657,50358,0930289137,9.0
12658,31888,0590318799,9.0
12659,38956,0740713973,9.0
12660,17316,0380978547,9.0
12661,44750,0812531140,9.0
12662,60301,8807813025,9.0
12663,44752,0812531590,9.0
12664,44753,0812531728,9.0
12665,17274,0380977249,9.0
12666,17276,0380977281,9.0
12667,1321,006029194X,9.0
12668,1322,0060292814,9.0
12669,24803,0449232085,9.0
12670,47337,0852723288,9.0
12671,24802,0449232018,9.0
12672,39632,0743452860,9.0
12673,17284,0380977508,9.0
12674,17285,0380977575,9.0
12675,24800,0449230694,9.0
12676,31895,0590322850,9.0
12677,1323,0060294671,9.0
12678,1324,0060294698,9.0
12679,53345,1565922220,9.0
12680,50359,0930289218,9.0
12681,17321,0380978679,9.0
12682,1333,0060391189,9.0
12683,44226,0809232669,9.0
12684,53334,1565920902,9.0
12685,43194,0802067964,9.0
12686,36555,0679776591,9.0
12687,17356,0382092147,9.0
12688,47354,0854561463,9.0
12689,40403,0749917154,9.0
12690,31875,0590303562,9.0
12691,31868,0590298380,9.0
12692,17362,0385001991,9.0
12693,4191,0140097732,9.0
12694,4190,014009766X,9.0
12695,17366,0385007515,9.0
12696,39638,0743453344,9.0
12697,31872,0590300946,9.0
12698,17342,0380979055,9.0
12699,42506,0786250348,9.0
12700,17331,0380978865,9.0
12701,17324,0380978741,9.0
12702,31883,0590314645,9.0
12703,47347,0853810158,9.0
12704,17327,0380978814,9.0
12705,50362,0930289528,9.0
12706,1329,0060297638,9.0
12707,17332,0380978903,9.0
12708,31879,0590307002,9.0
12709,17333,0380978938,9.0
12710,31881,059030724X,9.0
12711,17335,0380978962,9.0
12712,17338,038097901,9.0
12713,17339,0380979012,9.0
12714,17340,0380979020,9.0
12715,4215,0140108319,9.0
12716,47335,0852722877,9.0
12717,29237,0553067966,9.0
12718,4243,0140115854,9.0
12719,60308,880ISBN20553X,9.0
12720,17195,0380833867,9.0
12721,17197,0380842939,9.0
12722,24841,0449243435,9.0
12723,4245,0140116168,9.0
12724,17205,0380887401,9.0
12725,17208,0380894998,9.0
12726,31932,0590373323,9.0
12727,40423,0750239751,9.0
12728,43183,0801851475,9.0
12729,50325,092927993X,9.0
12730,31922,0590336371,9.0
12731,17217,0380897342,9.0
12732,17218,0380897393,9.0
12733,44760,0812532635,9.0
12734,58907,3822895857,9.0
12735,4241,0140115455,9.0
12736,31941,0590390651,9.0
12737,31944,0590400258,9.0
12738,1301,0060278234,9.0
12739,43174,0801679524,9.0
12740,17176,038082082X,9.0
12741,24848,0449244342,9.0
12742,31943,0590400215,9.0
12743,31940,0590386336,9.0
12744,4250,0140118373,9.0
12745,1302,0060278676,9.0
12746,4254,0140119507,9.0
12747,36528,0679769838,9.0
12748,58906,382289382X,9.0
12749,17187,0380821044,9.0
12750,4251,0140118594,9.0
12751,60305,8807816849,9.0
12752,31920,0590335898,9.0
12753,4216,014010870X,9.0
12754,36546,0679775226,9.0
12755,17252,038097519X,9.0
12756,29236,055306729X,9.0
12757,44225,0809230801,9.0
12758,17255,0380975440,9.0
12759,4224,0140109951,9.0
12760,36545,0679774386,9.0
12761,44754,0812532066,9.0
12762,36541,0679773711,9.0
12763,17261,0380975939,9.0
12764,4220,0140109595,9.0
12765,53354,1565922603,9.0
12766,17266,0380976706,9.0
12767,58916,3827002303,9.0
12768,17269,0380977087,9.0
12769,1318,0060288914,9.0
12770,44756,0812532538,9.0
12771,58909,3822896586,9.0
12772,39627,0743451791,9.0
12773,40421,0750214295,9.0
12774,39626,0743451724,9.0
12775,48494,088038672X,9.0
12776,1311,0060282681,9.0
12777,4237,014011369X,9.0
12778,50341,0929690052,9.0
12779,29231,0553057340,9.0
12780,17246,0380974576,9.0
12781,24819,0449236609,9.0
12782,43483,0804108447,9.0
12783,29234,0553058819,9.0
12784,17243,0380974150,9.0
12785,24813,0449235122,9.0
12786,43189,0802035337,9.0
12787,4333,014013784X,9.0
12788,36483,0679762221,9.0
12789,24771,0449224392,9.0
12790,16630,0380772884,9.0
12791,40499,075150761X,9.0
12792,32124,0590436902,9.0
12793,36421,0679749772,9.0
12794,60355,8845420337,9.0
12795,37749,0689806590,9.0
12796,53572,1568520751,9.0
12797,25052,0451099583,9.0
12798,16677,0380778181,9.0
12799,16678,0380778319,9.0
12800,48519,0880703539,9.0
12801,25050,0451097467,9.0
12802,16681,038077836X,9.0
12803,25049,0451096835,9.0
12804,47185,0849543290,9.0
12805,1217,0060219432,9.0
12806,50217,0917086759,9.0
12807,4470,0140178821,9.0
12808,16662,0380776510,9.0
12809,16649,0380775476,9.0
12810,4483,0140182217,9.0
12811,25064,0451116534,9.0
12812,44805,0812540026,9.0
12813,47159,0848716566,9.0
12814,16644,0380775123,9.0
12815,60357,884591237X,9.0
12816,16650,0380775492,9.0
12817,16661,0380776340,9.0
12818,32129,0590438107,9.0
12819,50216,0917076095,9.0
12820,47179,0848817397,9.0
12821,48520,088070487X,9.0
12822,47181,0848822862,9.0
12823,16659,0380776170,9.0
12824,50222,091736001X,9.0
12825,42241,0785758941,9.0
12826,53559,1568380437,9.0
12827,16732,0380784521,9.0
12828,58840,379761425X,9.0
12829,16723,0380782782,9.0
12830,50228,0917990439,9.0
12831,44797,0812536711,9.0
12832,60350,8845246590,9.0
12833,36436,0679752471,9.0
12834,16733,0380784564,9.0
12835,47205,0849915309,9.0
12836,16734,0380784912,9.0
12837,16735,0380784920,9.0
12838,32094,0590433520,9.0
12839,58846,38025346195,9.0
12840,16739,0380785722,9.0
12841,16740,0380785749,9.0
12842,36429,0679751203,9.0
12843,16719,0380782391,9.0
12844,16692,0380779625,9.0
12845,29155,055299734X,9.0
12846,16694,0380779846,9.0
12847,16696,0380779870,9.0
12848,53558,1568380305,9.0
12849,43141,080102031X,9.0
12850,47196,0849911796,9.0
12851,47198,0849912962,9.0
12852,43144,0801042879,9.0
12853,4452,0140176179,9.0
12854,1221,0060224967,9.0
12855,16712,0380781379,9.0
12856,53549,1568250770,9.0
12857,53548,1568250436,9.0
12858,47204,0849914787,9.0
12859,43145,0801042968,9.0
12860,16631,0380772906,9.0
12861,32137,0590440152,9.0
12862,32014,0590414607,9.0
12863,42497,0786248386,9.0
12864,1197,0060199385,9.0
12865,36403,067974567X,9.0
12866,39582,0743443942,9.0
12867,1198,0060199415,9.0
12868,36404,0679745688,9.0
12869,1199,0060199423,9.0
12870,25093,0451128168,9.0
12871,4507,0140185496,9.0
12872,1200,0060199563,9.0
12873,25088,0451126564,9.0
12874,1203,0060200898,9.0
12875,1204,0060201851,9.0
12876,25082,0451124340,9.0
12877,16569,038076413X,9.0
12878,16570,0380764776,9.0
12879,36402,0679745661,9.0
12880,25099,0451129032,9.0
12881,16549,0380761319,9.0
12882,1194,0060199326,9.0
12883,50190,0916489671,9.0
12884,50192,0916489701,9.0
12885,16531,0380758377,9.0
12886,25111,0451133366,9.0
12887,53628,1568820372,9.0
12888,43708,0805016457,9.0
12889,4518,0140187073,9.0
12890,4515,0140186484,9.0
12891,32165,0590442996,9.0
12892,39214,0743236785,9.0
12893,1196,0060199369,9.0
12894,25104,0451131185,9.0
12895,53625,1568820232,9.0
12896,25103,0451130987,9.0
12897,53613,1568655800,9.0
12898,16573,0380765365,9.0
12899,1205,0060201983,9.0
12900,38934,0740704559,9.0
12901,48523,0880705930,9.0
12902,16606,0380770318,9.0
12903,53604,1568653239,9.0
12904,53603,1568652879,9.0
12905,53602,1568652054,9.0
12906,16612,0380771292,9.0
12907,47153,0848707141,9.0
12908,16603,0380769646,9.0
12909,42496,0786248270,9.0
12910,53600,1568651740,9.0
12911,53597,1568651066,9.0
12912,4485,0140182497,9.0
12913,36416,0679748318,9.0
12914,47156,0848714512,9.0
12915,4491,0140183884,9.0
12916,16600,0380769379,9.0
12917,16575,0380765462,9.0
12918,53610,1568655010,9.0
12919,16578,038076606X,9.0
12920,32154,0590442481,9.0
12921,4500,0140185093,9.0
12922,50203,0916856003,9.0
12923,4499,0140185011,9.0
12924,16583,0380766884,9.0
12925,4497,0140184953,9.0
12926,16597,0380769131,9.0
12927,40506,0751509035,9.0
12928,29139,0552995878,9.0
12929,16592,0380768321,9.0
12930,36411,0679748091,9.0
12931,16595,0380768666,9.0
12932,36412,067974813X,9.0
12933,32093,0590433466,9.0
12934,43147,0801044901,9.0
12935,16744,0380786443,9.0
12936,4440,0140171916,9.0
12937,4378,0140150080,9.0
12938,16883,0380799103,9.0
12939,41795,0768325218,9.0
12940,47252,084995326X,9.0
12941,53474,1566912342,9.0
12942,4376,0140149902,9.0
12943,16889,038079960X,9.0
12944,4373,0140149236,9.0
12945,39599,0743445643,9.0
12946,36471,0679759328,9.0
12947,36472,0679759611,9.0
12948,24970,0449911853,9.0
12949,29182,0553010778,9.0
12950,53468,1566890330,9.0
12951,24967,0449911802,9.0
12952,53476,1566914582,9.0
12953,16879,0380798921,9.0
12954,42499,0786248653,9.0
12955,48508,088038915X,9.0
12956,4387,0140150684,9.0
12957,24980,0450001512,9.0
12958,16859,0380796384,9.0
12959,32044,0590422715,9.0
12960,32042,0590422650,9.0
12961,32041,059042243X,9.0
12962,24977,0449912639,9.0
12963,38941,0740705555,9.0
12964,53478,156706289X,9.0
12965,53477,1567001459,9.0
12966,16869,0380798352,9.0
12967,36467,0679757821,9.0
12968,39596,0743445481,9.0
12969,36468,0679757899,9.0
12970,36473,0679760229,9.0
12971,41796,0768325226,9.0
12972,4364,014014739X,9.0
12973,16944,038080493X,9.0
12974,16937,0380804212,9.0
12975,4347,0140143432,9.0
12976,41799,0768429609,9.0
12977,1255,0060254920,9.0
12978,39211,0743236181,9.0
12979,42735,0786863285,9.0
12980,32017,0590415492,9.0
12981,39603,0743445864,9.0
12982,1256,0060256559,9.0
12983,47263,0849990580,9.0
12984,16951,0380805863,9.0
12985,16952,038080588X,9.0
12986,4337,0140138870,9.0
12987,58874,3812500949,9.0
12988,47261,0849976170,9.0
12989,44778,0812534018,9.0
12990,39601,0743445813,9.0
12991,4355,0140144528,9.0
12992,53464,1566869021,9.0
12993,4360,0140145818,9.0
12994,16910,0380802252,9.0
12995,53460,1566868246,9.0
12996,4359,0140144757,9.0
12997,29183,0553011596,9.0
12998,16917,038080249X,9.0
12999,53451,1566563828,9.0
13000,53457,1566845807,9.0
13001,16922,0380803143,9.0
13002,41797,0768345197,9.0
13003,39602,0743445848,9.0
13004,24961,0449911691,9.0
13005,53452,1566565278,9.0
13006,24982,0450009637,9.0
13007,50255,0918956730,9.0
13008,16852,0380795590,9.0
13009,16782,0380789590,9.0
13010,16774,0380789116,9.0
13011,42498,0786248416,9.0
13012,50241,0918373417,9.0
13013,16777,0380789140,9.0
13014,25011,0450411435,9.0
13015,53519,1567314821,9.0
13016,1233,0060239794,9.0
13017,48512,088057402X,9.0
13018,32073,0590429043,9.0
13019,4422,0140168540,9.0
13020,44786,0812534840,9.0
13021,37742,068980380X,9.0
13022,53517,1567314244,9.0
13023,32070,0590428330,9.0
13024,25014,0450426424,9.0
13025,48513,0880642610,9.0
13026,1237,0060241012,9.0
13027,47211,0849916747,9.0
13028,53532,1567900682,9.0
13029,16748,0380786699,9.0
13030,50230,0918082099,9.0
13031,43149,080105396X,9.0
13032,16755,0380787563,9.0
13033,1228,0060234814,9.0
13034,53526,1567404731,9.0
13035,40483,0751501085,9.0
13036,16761,0380788152,9.0
13037,16762,0380788217,9.0
13038,16763,0380788225,9.0
13039,48514,0880700262,9.0
13040,43707,0805016287,9.0
13041,4433,0140171150,9.0
13042,36451,067975525X,9.0
13043,4418,0140167773,9.0
13044,4389,0140151028,9.0
13045,50254,0918956463,9.0
13046,32055,0590425560,9.0
13047,24992,0450043002,9.0
13048,42239,0785754652,9.0
13049,47244,0849943124,9.0
13050,40475,0751357383,9.0
13051,36463,0679756760,9.0
13052,53493,1567186610,9.0
13053,29174,0552999385,9.0
13054,24986,0450030423,9.0
13055,16845,0380794810,9.0
13056,24984,0450021548,9.0
13057,32048,0590423789,9.0
13058,4392,0140153217,9.0
13059,4390,0140152741,9.0
13060,16829,0380793334,9.0
13061,47242,0849942926,9.0
13062,40479,0751370312,9.0
13063,29173,0552998931,9.0
13064,32066,0590427202,9.0
13065,47232,0849938635,9.0
13066,53507,1567310079,9.0
13067,36453,0679755330,9.0
13068,40478,0751370231,9.0
13069,4412,0140165894,9.0
13070,16816,0380792486,9.0
13071,16825,0380793156,9.0
13072,44783,0812534379,9.0
13073,47238,0849942829,9.0
13074,24996,0450051978,9.0
13075,24994,0450049701,9.0
13076,47241,0849942918,9.0
13077,4404,0140158790,9.0
13078,58927,3829060114,9.0
13079,17371,0385014856,9.0
13080,59034,3922028047,9.0
13081,17887,0385415052,9.0
13082,24595,0449209997,9.0
13083,17924,0385467974,9.0
13084,39660,0743456386,9.0
13085,24593,0449209806,9.0
13086,31690,0586072519,9.0
13087,40342,0749398574,9.0
13088,24589,0449209458,9.0
13089,31688,0586070354,9.0
13090,1410,0060507403,9.0
13091,17936,038547167X,9.0
13092,47454,0861240952,9.0
13093,53089,1563898810,9.0
13094,3945,0140028684,9.0
13095,17946,0385473958,9.0
13096,59008,3898500136,9.0
13097,17922,0385425767,9.0
13098,17920,0385425295,9.0
13099,24596,0449210006,9.0
13100,53107,1564023478,9.0
13101,3971,0140036024,9.0
13102,1395,0060505621,9.0
13103,17894,0385417373,9.0
13104,1396,006050563X,9.0
13105,53108,1564023648,9.0
13106,24608,0449211002,9.0
13107,24606,0449210936,9.0
13108,1405,0060506512,9.0
13109,31697,0586074619,9.0
13110,58995,3895626562,9.0
13111,47452,0861126653,9.0
13112,37689,0689710887,9.0
13113,31693,0586072594,9.0
13114,53104,1564020282,9.0
13115,17951,038547444X,9.0
13116,1416,0060508116,9.0
13117,17953,0385474555,9.0
13118,29312,0553104934,9.0
13119,44691,0812520858,9.0
13120,59013,3898500594,9.0
13121,44689,0812520769,9.0
13122,3929,0140020535,9.0
13123,59014,3898500616,9.0
13124,3926,0140019758,9.0
13125,40340,0749398116,9.0
13126,59012,3898500578,9.0
13127,37683,0689710518,9.0
13128,59015,3898500640,9.0
13129,17993,0385483619,9.0
13130,24563,0449207439,9.0
13131,17995,0385484321,9.0
13132,44242,0809244942,9.0
13133,60272,8804481943,9.0
13134,1419,0060508175,9.0
13135,37686,0689710631,9.0
13136,36662,0679858091,9.0
13137,1418,0060508167,9.0
13138,59009,3898500144,9.0
13139,17957,0385475691,9.0
13140,24573,0449208109,9.0
13141,53083,1563897407,9.0
13142,17961,0385476221,9.0
13143,36663,0679858342,9.0
13144,44692,0812520971,9.0
13145,59010,389850042X,9.0
13146,3937,0140025693,9.0
13147,17966,0385477759,9.0
13148,3935,0140025227,9.0
13149,17969,038547802X,9.0
13150,17970,0385478046,9.0
13151,36646,0679826718,9.0
13152,17885,038541370X,9.0
13153,4000,0140043276,9.0
13154,17884,0385413505,9.0
13155,17812,0385335792,9.0
13156,17813,0385335806,9.0
13157,29295,0553102338,9.0
13158,29297,0553102354,9.0
13159,17817,0385335903,9.0
13160,17819,0385335989,9.0
13161,17820,0385335997,9.0
13162,17821,0385336004,9.0
13163,17822,038533608X,9.0
13164,17824,0385336144,9.0
13165,31719,0586209530,9.0
13166,17826,0385336187,9.0
13167,17828,0385336209,9.0
13168,31716,0586207406,9.0
13169,17831,0385336284,9.0
13170,17811,0385335784,9.0
13171,17810,0385335717,9.0
13172,1383,0060503548,9.0
13173,53131,1564400344,9.0
13174,17791,0385335164,9.0
13175,31724,0586215220,9.0
13176,17795,0385335296,9.0
13177,36635,0679819967,9.0
13178,40355,0749614684,9.0
13179,17799,0385335415,9.0
13180,40354,0749614668,9.0
13181,17808,038533558X,9.0
13182,53130,156440014X,9.0
13183,3996,0140043047,9.0
13184,3995,0140042644,9.0
13185,47441,0860688690,9.0
13186,17806,0385335555,9.0
13187,17807,0385335584,9.0
13188,39658,0743456254,9.0
13189,43211,0802117074,9.0
13190,60278,8804522224,9.0
13191,47449,0861015304,9.0
13192,47446,0861011945,9.0
13193,17864,0385337639,9.0
13194,17866,0385337949,9.0
13195,47448,0861014480,9.0
13196,17871,0385404867,9.0
13197,53115,156402895X,9.0
13198,17874,0385407076,9.0
13199,3982,0140040188,9.0
13200,3978,014003885X,9.0
13201,3976,0140037969,9.0
13202,17880,0385412894,9.0
13203,17881,0385413017,9.0
13204,44697,0812521277,9.0
13205,44696,0812521269,9.0
13206,31707,0586092072,9.0
13207,24613,0449211312,9.0
13208,17837,0385336446,9.0
13209,42706,0786843314,9.0
13210,17838,0385336454,9.0
13211,43212,0802117112,9.0
13212,42220,078533744X,9.0
13213,24621,0449211800,9.0
13214,3987,0140041931,9.0
13215,17844,0385336667,9.0
13216,17846,0385336705,9.0
13217,17859,0385337353,9.0
13218,31711,0586202064,9.0
13219,17851,038533690X,9.0
13220,17855,0385337221,9.0
13221,1392,0060505281,9.0
13222,17857,0385337272,9.0
13223,39659,0743456335,9.0
13224,17998,0385485107,9.0
13225,44688,0812520629,9.0
13226,18000,0385485271,9.0
13227,18001,0385485514,9.0
13228,3872,01400.53204,9.0
13229,18126,0385504268,9.0
13230,39668,0743456866,9.0
13231,31624,0582278465,9.0
13232,43225,0802130836,9.0
13233,39669,0743457161,9.0
13234,36686,0679877061,9.0
13235,29357,0553110977,9.0
13236,1448,0060514051,9.0
13237,18138,0385508417,9.0
13238,31619,0578201583,9.0
13239,31618,0575603224,9.0
13240,50514,0935696210,9.0
13241,31616,0575602805,9.0
13242,47484,0862273730,9.0
13243,29355,0553110837,9.0
13244,53033,1563410443,9.0
13245,50506,0935127348,9.0
13246,1444,0060512806,9.0
13247,18103,0385501188,9.0
13248,3884,0140008640,9.0
13249,36683,0679875255,9.0
13250,50503,0934977429,9.0
13251,36684,0679875344,9.0
13252,3879,0140007709,9.0
